electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour
0.259,0.0,0.0,0.0,0.0,11,19,5
0.256,0.0,0.0,0.0,0.0,11,19,6
0.16399999999999998,0.0,0.0,0.007,0.0,11,19,7
0.146,0.0,0.0,0.06799999999999999,0.0,11,19,8
0.171,0.0,0.0,0.019999999999999997,0.0,11,19,9
0.16899999999999998,0.0,0.0,0.239,0.0,11,19,10
0.15100000000000002,0.0,0.0,0.72,0.0,11,19,11
0.17700000000000002,0.0,0.0,2.322,0.0,11,19,12
0.204,0.0,0.0,2.7039999999999997,0.0,11,19,13
0.125,0.0,0.0,0.492,0.0,11,19,14
0.201,0.0,0.0,0.006,0.0,11,19,15
0.41800000000000004,0.0,0.0,0.0,0.0,11,19,16
0.24,0.0,0.0,0.0,0.0,11,19,17
0.258,0.0,0.0,0.0,0.0,11,19,18
0.23199999999999998,0.0,0.0,0.0,0.0,11,19,19
0.199,0.0,0.0,0.0,0.0,11,19,20
0.247,0.0,0.0,0.0,0.0,11,19,21
0.20900000000000002,0.0,0.0,0.0,0.0,11,19,22
0.154,0.0,0.0,0.0,0.0,11,19,23
0.14600000000000002,0.0,0.0,0.0,0.0,11,20,0
0.165,0.0,0.0,0.0,0.0,11,20,1
0.135,0.0,0.0,0.0,0.0,11,20,2
0.158,0.0,0.0,0.0,0.0,11,20,3
0.17200000000000001,0.0,0.0,0.0,0.0,11,20,4
0.263,0.0,0.0,0.0,0.0,11,20,5
0.21200000000000002,0.0,0.0,0.0,0.0,11,20,6
0.186,0.0,0.0,0.132,0.0,11,20,7
0.167,0.0,0.0,0.714,0.0,11,20,8
0.16899999999999998,0.0,0.0,2.643,0.0,11,20,9
0.17500000000000002,0.0,0.0,5.218,0.0,11,20,10
0.387,0.0,0.0,2.197,0.0,11,20,11
0.248,0.0,0.0,2.111,0.0,11,20,12
0.472,0.0,0.0,2.279,0.0,11,20,13
0.211,0.0,0.0,0.383,0.0,11,20,14
0.22099999999999997,0.0,0.0,0.132,0.0,11,20,15
0.251,0.0,0.0,0.0,0.0,11,20,16
0.23099999999999998,0.0,0.0,0.0,0.0,11,20,17
0.5389999999999999,0.0,0.0,0.0,0.0,11,20,18
0.525,0.0,0.0,0.0,0.0,11,20,19
1.0030000000000001,0.0,0.0,0.0,0.0,11,20,20
0.213,0.0,0.0,0.0,0.0,11,20,21
0.166,0.0,0.0,0.0,0.0,11,20,22
0.147,0.0,0.0,0.0,0.0,11,20,23
0.167,0.0,0.0,0.0,0.0,11,21,0
0.16899999999999998,0.0,0.0,0.0,0.0,11,21,1
0.14100000000000001,0.0,0.0,0.0,0.0,11,21,2
0.165,0.0,0.0,0.0,0.0,11,21,3
0.16899999999999998,0.0,0.0,0.0,0.0,11,21,4
0.2,0.0,0.0,0.0,0.0,11,21,5
0.24,0.0,0.0,0.0,0.0,11,21,6
0.22,0.0,0.0,0.517,0.0,11,21,7
0.16499999999999998,0.0,0.0,1.241,0.0,11,21,8
